PatientID,DataSilo,BirthDate,InsuranceStatus,SexNeuterStatus,VetCompassBreed,Bodyweight,DateofFirstPresentationofDiarrhoea,Duration,Vomiting,ReducedAppetite,Pyrexia,Hematochezia,AntibioticTreatment,GINutraceutical,DietaryManagement,Antiparasitic,GastrointestinalAgent,Resolution,ComorbidityatDiagnosis,TreatmentEscalation 
659998,2,30/05/2016 08:56,0,Male_Neutered,Lakeland Terrier,NA,26/02/2019 00:00,24hrs to 48hrs,1,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
888345,0,16/02/2017 00:00,0,Male_Neutered,Yorkshire Terrier,6.5,21/11/2019 00:00,24hrs to 48hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,1,0,1,0,No
247017,1,18/06/2016 00:00,0,Female_Neutered,Staffordshire Bull Terrier,22.3,27/03/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,1,No
557857,1,29/03/2016 00:00,0,Male_Neutered,Crossbreed,29.5,28/11/2019 00:00,Less than 24hrs,0,1,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
850375,3,04/09/2016 00:00,0,Female_Entire,Labrador Retriever,30.4,23/06/2019 00:00,Less than 24hrs,1,1,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
883100,1,06/04/2016 00:00,1,Female_Entire,Crossbreed,5.1,26/01/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,1,0,No
269725,1,12/01/2017 00:00,1,Male_Neutered,Labrador Retriever,31.3,04/11/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
459119,0,01/10/2016 00:00,0,Male_Entire,Crossbreed,4.3,06/08/2019 00:00,24hrs to 48hrs,1,0,1,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
599315,4,09/01/2017 00:00,0,Female_Neutered,Crossbreed,4,20/11/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
788717,4,02/06/2016 00:00,1,Female_Neutered,Crossbreed,10.95,13/04/2019 00:00,4-7 days.,0,1,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,0,0,Yes
595684,0,04/01/2017 00:00,0,Female_Neutered,Crossbreed,11.3,24/11/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
175214,0,27/06/2016 00:00,1,Male_Neutered,Scottish Rough Collie,19.4,18/05/2019 00:00,Not Stated,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
395096,4,25/06/2016 00:00,0,Female_Entire,Shih-tzu,5.5,23/05/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
298368,3,27/10/2016 00:00,1,Female_Entire,Labrador Retriever,24.2,24/09/2019 00:00,24hrs to 48hrs,1,0,1,0,Antibiotic,NoGInutraceutical,0,0,1,0,0,No
894088,3,04/12/2016 00:00,0,Male_Neutered,Crossbreed,21,12/11/2019 00:00,Not Stated,1,0,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
604758,4,13/08/2016 00:00,0,Female_Neutered,Short-Haired Chihuahua,3.9,24/07/2019 00:00,Not Stated,0,0,0,1,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
629910,3,17/06/2016 00:00,1,Female_Entire,Crossbreed,13.5,29/05/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
858084,0,17/08/2016 00:00,1,Male_Neutered,Pug,14,30/07/2019 00:00,48hrs to 96hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,1,No
429428,4,17/06/2016 00:00,0,Male_Entire,Shih-tzu,8.4,04/06/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
375051,0,02/02/2016 00:00,1,Female_Neutered,Cavapoo,NA,22/01/2019 00:00,Not Stated,1,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
159372,3,11/08/2016 00:00,1,Male_Neutered,Crossbreed,30,03/08/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,0,0,Yes
25950,3,09/03/2016 00:00,0,Female_Entire,Yorkshire Terrier,6.45,04/03/2019 00:00,Not Stated,1,0,1,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
724894,0,30/10/2016 00:00,0,Female_Neutered,Maltese,2.6,26/10/2019 00:00,4-7 days.,0,0,1,0,Antibiotic,NoGInutraceutical,0,0,0,1,1,No
478624,0,17/11/2016 00:00,0,Male_Entire,Crossbreed,20,17/11/2019 00:00,Less than 24hrs,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,1,No
936063,4,22/02/2016 00:00,0,Female_Neutered,Rhodesian Ridgeback,49,22/02/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
336605,3,05/01/2016 00:00,0,Male_Entire,Shih-tzu,NA,05/01/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
787437,3,13/04/2016 00:00,1,Male_Neutered,Cockapoo,9.25,16/04/2019 00:00,48hrs to 96hrs,0,1,0,0,Antibiotic,GInutraceutical,1,0,1,1,0,No
951533,0,05/09/2016 00:00,0,Male_Entire,Bichon Frise,6.1,13/09/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,1,0,1,0,No
616975,0,20/05/2016 00:00,1,Female_Neutered,Shih-tzu,4.6,01/06/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
397987,1,08/01/2016 00:00,0,Male_Neutered,Italian Greyhound,6,26/01/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,1,0,1,0,No
634654,0,25/07/2016 00:00,1,Male_Entire,Labradoodle,NA,14/08/2019 00:00,48hrs to 96hrs,1,0,0,1,Antibiotic,GInutraceutical,1,1,0,1,0,No
560199,0,11/08/2016 00:00,0,Male_Entire,Crossbreed,NA,05/09/2019 00:00,24hrs to 48hrs,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,1,No
897830,1,28/04/2016 00:00,0,Male_Entire,Staffordshire Bull Terrier,NA,23/05/2019 00:00,24hrs to 48hrs,1,0,1,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
845678,1,08/04/2016 00:00,1,Male_Neutered,Labrador Retriever,NA,20/05/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
441953,1,29/09/2016 00:00,0,Male_Neutered,Cockapoo,12.4,11/11/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
643098,0,22/03/2016 00:00,0,Male_Neutered,Crossbreed,20.2,14/05/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,1,No
392814,3,01/01/2016 00:00,1,Female_Neutered,Crossbreed,25.7,27/02/2019 00:00,48hrs to 96hrs,1,1,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
20315,0,25/12/2015 00:00,0,Male_Entire,German Shepherd Dog,26.8,20/02/2019 00:00,4-7 days.,1,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
596648,3,15/02/2016 00:00,0,Male_Neutered,Lurcher,20.4,14/04/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
256277,4,15/09/2016 00:00,0,Male_Entire,Yorkshire Terrier,4.5,28/11/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
516676,4,01/06/2016 00:00,0,Female_Neutered,German Shepherd Dog,27.5,13/08/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
704677,0,20/05/2016 00:00,0,Male_Entire,Cavapoo,13.8,05/08/2019 00:00,24hrs to 48hrs,1,0,1,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
135273,1,15/06/2016 00:00,0,Male_Entire,Crossbreed,17,31/08/2019 00:00,48hrs to 96hrs,0,0,1,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
534904,1,10/11/2015 00:00,0,Female_Entire,Crossbreed,NA,29/01/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,0,0,Yes
947191,1,07/07/2016 00:00,1,Male_Neutered,German Shepherd Dog,40.75,27/09/2019 00:00,Less than 24hrs,1,0,1,0,Antibiotic,NoGInutraceutical,0,0,1,0,0,Yes
655728,4,25/04/2016 00:00,0,Male_Entire,Jack Russell Terrier,7,20/07/2019 00:00,Not Stated,1,1,0,0,Antibiotic,NoGInutraceutical,1,1,1,1,0,No
912583,0,12/10/2015 00:00,0,Male_Neutered,Labrador Retriever,34.2,05/01/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,1,0,No
216713,0,08/12/2015 00:00,0,Female_Neutered,Crossbreed,5.6,06/03/2019 00:00,Less than 24hrs,0,0,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
420866,3,03/04/2016 00:00,0,Male_Entire,Beagle,14.9,06/07/2019 00:00,Less than 24hrs,1,1,1,0,Antibiotic,GInutraceutical,0,0,1,1,1,No
872728,0,19/07/2016 00:00,0,Male_Neutered,Pug,7.99,26/10/2019 00:00,48hrs to 96hrs,1,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
426703,1,06/09/2016 00:00,1,Male_Entire,Labrador Retriever,28,18/12/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,GInutraceutical,1,0,1,0,0,Yes
969136,2,26/11/2015 15:53,0,Female_Neutered,Cockapoo,NA,19/03/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,1,0,No
140767,0,26/01/2016 00:00,0,Female_Neutered,Crossbreed,5.7,23/05/2019 00:00,24hrs to 48hrs,1,1,0,1,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
95928,3,10/05/2016 00:00,1,Female_Neutered,Toy Poodle,4.5,12/09/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
373743,4,02/05/2016 00:00,1,Male_Neutered,Cockapoo,13.6,05/09/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
307772,0,23/08/2016 00:00,0,Female_Entire,Miniature Dachshund,6.13,29/12/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
782345,1,04/06/2016 00:00,0,Male_Neutered,Labrador Retriever,32,14/10/2019 00:00,48hrs to 96hrs,1,0,0,1,Antibiotic,GInutraceutical,0,0,1,1,1,No
420458,0,05/08/2016 00:00,1,Female_Neutered,Cockapoo,NA,16/12/2019 00:00,24hrs to 48hrs,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
680467,2,23/04/2016 09:12,0,Female_Neutered,Crossbreed,NA,04/09/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
332870,1,10/10/2015 00:00,0,Female_Entire,Chihuahua,2.72,27/02/2019 00:00,Less than 24hrs,1,0,0,1,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
140722,0,02/03/2016 00:00,0,Female_Neutered,Yorkshire Terrier,7.8,24/07/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
660970,0,09/11/2015 00:00,0,Female_Entire,Cavalier King Charles Spaniel,8.2,04/04/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
607642,3,25/05/2016 00:00,1,Male_Entire,Japanese Spitz,NA,21/10/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,0,0,Yes
271849,1,04/10/2015 00:00,0,Male_Entire,Wire-Haired Fox Terrier,NA,06/03/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,0,0,Yes
285545,0,31/07/2015 00:00,0,Male_Neutered,Shih-tzu,8.5,02/01/2019 00:00,Less than 24hrs,1,1,1,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
930752,4,07/07/2016 00:00,0,Female_Neutered,Shih-tzu,9.95,18/12/2019 00:00,4-7 days.,0,0,0,0,Antibiotic,NoGInutraceutical,1,1,0,0,0,Yes
646054,1,24/12/2015 00:00,0,Male_Neutered,Cocker Spaniel,12.6,07/06/2019 00:00,24hrs to 48hrs,0,1,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
542566,0,24/10/2015 00:00,0,Female_Neutered,Crossbreed,39.6,24/04/2019 00:00,Not Stated,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
160245,1,15/10/2015 00:00,0,Female_Neutered,Greyhound,23.8,26/04/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
297804,3,17/08/2015 00:00,1,Female_Neutered,Labrador Retriever,28.1,26/02/2019 00:00,4-7 days.,0,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
702415,1,27/06/2015 00:00,1,Female_Neutered,Crossbreed,32.2,08/01/2019 00:00,Less than 24hrs,1,1,0,0,Antibiotic,NoGInutraceutical,0,0,1,0,0,Yes
184802,1,31/12/2015 00:00,0,Male_Entire,Terrier,7.9,19/07/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
368665,0,22/10/2015 00:00,0,Male_Neutered,English Springer Spaniel,NA,11/05/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
649087,1,21/06/2015 00:00,1,Male_Neutered,German Shepherd Dog,NA,18/01/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
963831,0,27/10/2015 00:00,1,Female_Neutered,Labrador Retriever,29.5,28/05/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
754905,3,26/04/2016 00:00,0,Male_Entire,Cocker Spaniel,15,17/12/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
407046,1,11/07/2015 00:00,0,Male_Entire,Lurcher,25.7,02/03/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
505548,1,10/06/2015 00:00,0,Female_Neutered,Labrador Retriever,27,08/02/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
832324,3,25/01/2016 00:00,0,Female_Entire,Long-Haired Chihuahua,4.25,29/09/2019 00:00,24hrs to 48hrs,0,1,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
139221,3,28/07/2015 00:00,1,Female_Neutered,Labradoodle,21.6,10/04/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,0,1,Yes
810721,1,01/09/2015 00:00,0,Female_Neutered,Terrier,9.3,16/05/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
870904,1,26/08/2015 00:00,0,Male_Neutered,Jack Russell Terrier,9.3,16/05/2019 00:00,48hrs to 96hrs,1,0,1,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
796287,3,15/04/2015 00:00,1,Female_Neutered,Crossbreed,16.68,04/01/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,1,No
155909,4,16/02/2016 00:00,0,Male_Neutered,Cockapoo,NA,07/11/2019 00:00,48hrs to 96hrs,0,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
476706,1,21/10/2015 00:00,1,Female_Neutered,Crossbreed,20.1,16/07/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
527196,4,10/11/2015 00:00,1,Female_Neutered,English Cocker Spaniel,11.6,07/08/2019 00:00,24hrs to 48hrs,1,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,0,0,Yes
310907,1,13/01/2016 00:00,0,Female_Neutered,Cavalier King Charles Spaniel,10.55,13/10/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
317922,1,22/04/2015 00:00,0,Female_Neutered,Beagle,15.5,24/01/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
13918,4,29/05/2015 00:00,0,Male_Neutered,Greyhound,25.2,07/03/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
643104,1,16/12/2015 00:00,1,Female_Neutered,Crossbreed,NA,08/10/2019 00:00,Less than 24hrs,0,0,0,1,Antibiotic,GInutraceutical,0,0,0,1,0,No
3372,0,01/10/2015 00:00,0,Male_Neutered,Border Collie,21.4,12/08/2019 00:00,Not Stated,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,0,1,Yes
743068,1,12/09/2015 00:00,1,Female_Neutered,Cockapoo,NA,05/08/2019 00:00,24hrs to 48hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,1,1,0,0,Yes
437329,0,16/06/2015 00:00,0,Male_Entire,Miniature Schnauzer,7.2,10/05/2019 00:00,Not Stated,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,1,No
814046,3,01/09/2015 00:00,1,Male_Neutered,Crossbreed,15.65,30/07/2019 00:00,48hrs to 96hrs,0,1,0,0,Antibiotic,NoGInutraceutical,1,0,1,0,0,Yes
599253,3,14/10/2015 00:00,1,Male_Neutered,Labrador Retriever,NA,17/09/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
811107,1,22/06/2015 00:00,1,Male_Neutered,Crossbreed,48.9,29/07/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,1,No
305568,4,06/04/2015 00:00,0,Female_Neutered,Labrador Retriever,31,19/03/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
542933,3,12/07/2015 00:00,0,Female_Neutered,Crossbreed,13.7,09/07/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,NoGInutraceutical,1,0,0,1,0,No
792644,1,28/12/2015 00:00,0,Male_Neutered,Jack Russell Terrier,7,28/12/2019 00:00,Less than 24hrs,1,0,1,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
537788,4,25/02/2015 00:00,0,Male_Entire,Pug,9.5,25/02/2019 00:00,24hrs to 48hrs,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
540621,0,29/05/2015 00:00,0,Male_Neutered,German Shepherd Dog,NA,20/07/2019 00:00,Not Stated,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
843676,1,08/08/2015 00:00,1,Male_Entire,Crossbreed,NA,12/08/2019 00:00,4-7 days.,0,1,0,1,NonAntibiotic,NoGInutraceutical,0,0,0,1,0,No
299326,0,01/10/2015 00:00,0,Male_Neutered,English Springer Spaniel,NA,03/07/2019 00:00,48hrs to 96hrs,0,0,1,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
266599,0,22/07/2015 00:00,1,Male_Neutered,Crossbreed,29.4,06/08/2019 00:00,48hrs to 96hrs,1,0,0,1,NonAntibiotic,NoGInutraceutical,0,1,1,1,0,No
15059,0,08/07/2015 00:00,0,Female_Entire,Brittany Spaniel,14,26/07/2019 00:00,24hrs to 48hrs,0,0,0,1,Antibiotic,GInutraceutical,0,0,0,1,0,No
116354,3,12/07/2015 00:00,0,Female_Entire,Cavachon,7.7,06/08/2019 00:00,48hrs to 96hrs,0,1,0,0,Antibiotic,GInutraceutical,0,1,1,1,0,No
724007,3,27/04/2015 00:00,0,Female_Entire,Crossbreed,NA,25/05/2019 00:00,Less than 24hrs,1,1,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
672294,3,05/08/2015 00:00,1,Male_Neutered,English Springer Spaniel,18.9,28/09/2019 00:00,Not Stated,1,0,1,0,NonAntibiotic,NoGInutraceutical,1,0,1,1,0,No
430926,1,01/02/2015 00:00,1,Female_Neutered,Crossbreed,4.1,03/04/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
352582,1,13/10/2015 00:00,0,Female_Neutered,Cockapoo,NA,21/12/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
670997,0,13/07/2015 00:00,1,Female_Neutered,Cavapoo,7.7,30/09/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
579029,1,29/09/2015 00:00,0,Female_Neutered,Crossbreed,38.6,17/12/2019 00:00,Less than 24hrs,1,0,0,1,NonAntibiotic,NoGInutraceutical,0,0,0,1,0,No
417654,1,26/12/2014 00:00,1,Male_Neutered,Crossbreed,10.4,24/03/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
871847,0,19/08/2015 00:00,0,Female_Neutered,Staffordshire Bull Terrier,NA,17/11/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
489403,4,13/08/2015 00:00,0,Male_Neutered,Labrador Retriever,30.5,16/11/2019 00:00,Not Stated,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
652693,3,12/12/2014 00:00,0,Male_Entire,Schnauzer,8.95,28/03/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,1,No
267316,3,09/01/2015 00:00,0,Male_Neutered,Crossbreed,3.96,01/05/2019 00:00,Less than 24hrs,1,1,0,1,Antibiotic,NoGInutraceutical,0,0,1,1,1,No
306035,3,19/01/2015 00:00,0,Male_Entire,Labrador Retriever,25.2,13/05/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
553150,1,24/05/2015 00:00,0,Female_Neutered,Crossbreed,3.45,19/09/2019 00:00,48hrs to 96hrs,1,1,0,1,Antibiotic,GInutraceutical,1,0,0,1,0,No
89852,0,22/04/2015 00:00,0,Male_Neutered,Labrador Retriever,25,24/08/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
828714,4,13/07/2015 00:00,0,Female_Neutered,Crossbreed,NA,25/11/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
614362,1,15/01/2015 00:00,1,Male_Entire,Cavalier King Charles Spaniel,9.5,04/06/2019 00:00,Not Stated,0,0,0,0,Antibiotic,NoGInutraceutical,1,0,0,1,0,No
574876,1,19/06/2015 00:00,1,Male_Entire,Cocker Spaniel,17.6,07/11/2019 00:00,24hrs to 48hrs,1,1,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
570341,1,14/04/2015 00:00,1,Male_Neutered,Cockapoo,20.4,10/09/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,0,1,Yes
337134,3,21/11/2014 00:00,0,Male_Entire,Crossbreed,7.2,25/04/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,0,No
60104,1,30/09/2014 00:00,1,Male_Entire,Cavalier King Charles Spaniel,14.8,13/03/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,1,1,No
736885,0,17/06/2015 00:00,0,Male_Neutered,Patterdale Terrier,13.2,07/12/2019 00:00,Not Stated,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
114976,3,06/06/2015 00:00,0,Male_Neutered,Cockapoo,NA,19/12/2019 00:00,Not Stated,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
152136,4,19/06/2014 00:00,0,Female_Neutered,Border Collie,25.3,10/01/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
456569,1,06/10/2014 00:00,0,Female_Neutered,Labrador Retriever,30.6,30/04/2019 00:00,Less than 24hrs,1,1,0,0,Antibiotic,GInutraceutical,1,0,1,1,0,No
368365,0,28/04/2015 00:00,1,Female_Neutered,Cockapoo,10.5,23/11/2019 00:00,Not Stated,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
311822,1,27/03/2015 00:00,0,Female_Neutered,Cockapoo,NA,23/10/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
976848,4,20/07/2014 00:00,0,Female_Neutered,Shih-tzu,8,19/02/2019 00:00,4-7 days.,1,0,0,1,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
531348,0,20/01/2015 00:00,0,Male_Entire,Cavalier King Charles Spaniel,13.4,29/08/2019 00:00,Not Stated,0,0,1,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
249598,1,01/12/2014 00:00,0,Female_Entire,Crossbreed,8.5,18/07/2019 00:00,24hrs to 48hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
944084,0,18/09/2014 00:00,0,Male_Entire,Crossbreed,NA,09/05/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,0,No
234462,0,23/11/2014 00:00,0,Female_Neutered,German Shepherd Dog,45.3,23/07/2019 00:00,Less than 24hrs,0,0,1,0,Antibiotic,GInutraceutical,0,0,0,0,0,Yes
868343,1,20/10/2014 00:00,0,Female_Neutered,Miniature Schnauzer,7.05,21/06/2019 00:00,24hrs to 48hrs,1,0,0,1,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
456397,1,04/09/2014 00:00,0,Male_Neutered,English Springer Spaniel,19.5,11/05/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,1,0,1,0,No
254142,3,16/10/2014 00:00,1,Male_Neutered,Miniature Poodle,NA,04/07/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
811092,1,21/07/2014 00:00,1,Male_Neutered,Crossbreed,9,09/04/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,1,0,1,0,No
125267,0,14/03/2015 00:00,1,Male_Neutered,Crossbreed,NA,01/12/2019 00:00,Less than 24hrs,0,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,1,No
679721,4,21/04/2014 00:00,0,Male_Neutered,Cavapoo,7.5,21/01/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,GInutraceutical,1,0,1,1,0,No
209631,3,02/11/2014 00:00,1,Female_Neutered,Labrador Retriever,26.1,07/08/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
630418,3,25/06/2014 00:00,0,Male_Neutered,Portuguese Water Dog,17.6,05/04/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,1,No
